instance_name,dataset_type,num_teams,num_slots,num_constraints,teams_is_even,estimated_minimum_slots,slot_pressure,slot_surplus,num_hard_constraints,num_soft_constraints,num_unclassified_constraints,num_constraints_missing_category,num_constraints_missing_tag,num_constraints_missing_type,ratio_hard_to_all,ratio_soft_to_all,ratio_unclassified_to_all,constraints_per_team,constraints_per_slot,constraints_per_team_slot,number_of_constraint_categories,number_of_constraint_tags,number_of_constraint_types,ratio_constraint_categories_to_constraints,ratio_constraint_tags_to_constraints,ratio_constraint_types_to_constraints,objective_present,objective_name,objective_sense,objective_is_minimization,objective_is_maximization,best_solver,benchmark_solver_support_coverage,benchmark_total_solver_count,benchmark_eligible_solver_count,benchmark_supported_solver_count,benchmark_partially_supported_solver_count,benchmark_unsupported_solver_count,benchmark_not_configured_solver_count,benchmark_failed_solver_count,benchmark_best_solver_support_status,benchmark_best_solver_scoring_status,benchmark_best_solver_mean_objective,benchmark_best_solver_mean_runtime_seconds,benchmark_best_solver_num_runs,objective_cpsat_solver,objective_random_baseline,objective_simulated_annealing_solver
Early 1,real,16,30,196,True,30,1.0,0,83,113,0,0,0,0,0.423469387755102,0.576530612244898,0.0,12.25,6.533333333333333,0.4083333333333333,5,8,2,0.0255102040816326,0.0408163265306122,0.010204081632653,True,SC,,False,False,simulated_annealing_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,simplified_baseline,legacy_feasible_run,27.0,1.6561145999585278,1,30.0,676.639427,27.0
synthetic_study_hard_19t_double_seed43_0087,synthetic,19,42,21,False,38,0.9047619047619048,4,13,8,0,0,0,0,0.6190476190476191,0.3809523809523809,0.0,1.105263157894737,0.5,0.0263157894736842,8,10,2,0.3809523809523809,0.4761904761904761,0.0952380952380952,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,38.0,61.40051536663668,3,38.0,819.3621716666667,
synthetic_study_hard_19t_double_seed44_0147,synthetic,19,42,21,False,38,0.9047619047619048,4,14,7,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,1.105263157894737,0.5,0.0263157894736842,8,10,2,0.3809523809523809,0.4761904761904761,0.0952380952380952,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,38.0,60.47859446669463,3,38.0,819.3621716666667,
synthetic_study_hard_19t_single_seed42_0048,synthetic,19,21,17,False,19,0.9047619047619048,2,10,7,0,0,0,0,0.5882352941176471,0.4117647058823529,0.0,0.8947368421052632,0.8095238095238095,0.0426065162907268,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,19.0,60.10744719998911,3,19.0,416.36217166666665,21.0
synthetic_study_hard_19t_single_seed43_0108,synthetic,19,21,17,False,19,0.9047619047619048,2,11,6,0,0,0,0,0.6470588235294118,0.3529411764705882,0.0,0.8947368421052632,0.8095238095238095,0.0426065162907268,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,19.0,60.1855693666536,3,19.0,416.36217166666665,21.0
synthetic_study_hard_19t_single_seed44_0168,synthetic,19,21,17,False,19,0.9047619047619048,2,11,6,0,0,0,0,0.6470588235294118,0.3529411764705882,0.0,0.8947368421052632,0.8095238095238095,0.0426065162907268,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,19.0,60.15815933333943,3,19.0,416.36217166666665,21.0
synthetic_study_hard_20t_double_seed42_0051,synthetic,20,42,19,True,38,0.9047619047619048,4,15,4,0,0,0,0,0.7894736842105263,0.2105263157894736,0.0,0.95,0.4523809523809524,0.0226190476190476,8,8,2,0.4210526315789473,0.4210526315789473,0.1052631578947368,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,38.333333333333336,60.93270429999878,3,38.333333333333336,859.3621716666667,
synthetic_study_hard_20t_double_seed42_0054,synthetic,20,43,20,True,38,0.8837209302325582,5,14,6,0,0,0,0,0.7,0.3,0.0,1.0,0.4651162790697674,0.0232558139534883,8,10,2,0.4,0.5,0.1,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,38.0,60.72112816667262,3,38.0,880.3621716666667,
synthetic_study_hard_20t_double_seed43_0111,synthetic,20,42,19,True,38,0.9047619047619048,4,10,9,0,0,0,0,0.5263157894736842,0.4736842105263157,0.0,0.95,0.4523809523809524,0.0226190476190476,8,10,2,0.4210526315789473,0.5263157894736842,0.1052631578947368,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,38.666666666666664,60.92819736668995,3,38.666666666666664,859.3621716666667,
synthetic_study_hard_20t_double_seed43_0114,synthetic,20,43,20,True,38,0.8837209302325582,5,15,5,0,0,0,0,0.75,0.25,0.0,1.0,0.4651162790697674,0.0232558139534883,8,9,2,0.4,0.45,0.1,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,38.0,60.737566666677594,3,38.0,880.3621716666667,
synthetic_study_hard_20t_double_seed44_0171,synthetic,20,40,19,True,38,0.95,2,11,8,0,0,0,0,0.5789473684210527,0.4210526315789473,0.0,0.95,0.475,0.02375,8,10,2,0.4210526315789473,0.5263157894736842,0.1052631578947368,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,38.0,60.67602336666702,3,38.0,819.3621716666667,
synthetic_study_hard_20t_double_seed44_0174,synthetic,20,43,20,True,38,0.8837209302325582,5,16,4,0,0,0,0,0.8,0.2,0.0,1.0,0.4651162790697674,0.0232558139534883,8,8,2,0.4,0.4,0.1,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,38.0,60.726156133343466,3,38.0,880.3621716666667,
synthetic_study_medium_08t_double_seed42_0005,synthetic,8,15,8,True,14,0.9333333333333332,1,5,3,0,0,0,0,0.625,0.375,0.0,1.0,0.5333333333333333,0.0666666666666666,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,14.0,60.031685933334906,3,14.0,128.36217166666668,
synthetic_study_medium_08t_double_seed43_0065,synthetic,8,15,8,True,14,0.9333333333333332,1,4,4,0,0,0,0,0.5,0.5,0.0,1.0,0.5333333333333333,0.0666666666666666,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,14.0,60.03993973333854,3,14.0,128.36217166666668,
synthetic_study_medium_08t_double_seed44_0125,synthetic,8,15,8,True,14,0.9333333333333332,1,4,4,0,0,0,0,0.5,0.5,0.0,1.0,0.5333333333333333,0.0666666666666666,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,14.0,60.051352066647574,3,14.0,128.36217166666668,
synthetic_study_medium_08t_single_seed42_0002,synthetic,8,8,6,True,7,0.875,1,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.75,0.09375,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,7.0,0.053774566661256,3,7.0,70.36217166666667,7.666666666666667
synthetic_study_medium_08t_single_seed42_0044,synthetic,8,11,6,True,7,0.6363636363636364,4,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.5454545454545454,0.0681818181818181,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,7.0,0.12277380002584926,3,7.0,94.36217166666665,8.333333333333334
synthetic_study_medium_08t_single_seed43_0062,synthetic,8,8,6,True,7,0.875,1,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.75,0.09375,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,7.0,0.05398619999565799,3,7.0,70.36217166666667,7.666666666666667
synthetic_study_medium_08t_single_seed43_0104,synthetic,8,11,6,True,7,0.6363636363636364,4,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.5454545454545454,0.0681818181818181,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,7.0,0.12102879999050248,3,7.0,94.36217166666665,8.333333333333334
synthetic_study_medium_08t_single_seed44_0122,synthetic,8,8,6,True,7,0.875,1,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.75,0.09375,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,7.0,0.05383723330063123,3,7.0,70.36217166666667,7.666666666666667
synthetic_study_medium_08t_single_seed44_0164,synthetic,8,11,6,True,7,0.6363636363636364,4,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.5454545454545454,0.0681818181818181,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,7.0,0.12437733332626516,3,7.0,94.36217166666665,8.333333333333334
synthetic_study_medium_09t_double_seed42_0023,synthetic,9,21,7,False,18,0.8571428571428571,3,3,4,0,0,0,0,0.4285714285714285,0.5714285714285714,0.0,0.7777777777777778,0.3333333333333333,0.037037037037037,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,18.0,60.0657718666674,3,18.0,196.36217166666665,
synthetic_study_medium_09t_double_seed42_0047,synthetic,9,22,9,False,18,0.8181818181818182,4,6,3,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.4090909090909091,0.0454545454545454,7,7,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,18.0,60.07994003333928,3,18.0,207.36217166666665,
synthetic_study_medium_09t_double_seed43_0083,synthetic,9,21,7,False,18,0.8571428571428571,3,4,3,0,0,0,0,0.5714285714285714,0.4285714285714285,0.0,0.7777777777777778,0.3333333333333333,0.037037037037037,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,18.0,60.070520633346554,3,18.0,196.36217166666665,
synthetic_study_medium_09t_double_seed43_0107,synthetic,9,22,9,False,18,0.8181818181818182,4,4,5,0,0,0,0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.4090909090909091,0.0454545454545454,8,9,2,0.8888888888888888,1.0,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,18.0,60.06958240000919,3,18.0,207.36217166666665,
synthetic_study_medium_09t_double_seed44_0143,synthetic,9,21,7,False,18,0.8571428571428571,3,4,3,0,0,0,0,0.5714285714285714,0.4285714285714285,0.0,0.7777777777777778,0.3333333333333333,0.037037037037037,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,18.0,63.0701570000189,3,18.0,196.36217166666665,
synthetic_study_medium_09t_double_seed44_0167,synthetic,9,22,7,False,18,0.8181818181818182,4,3,4,0,0,0,0,0.4285714285714285,0.5714285714285714,0.0,0.7777777777777778,0.3181818181818182,0.0353535353535353,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,18.0,60.101041133340914,3,18.0,205.36217166666665,
synthetic_study_medium_09t_single_seed42_0008,synthetic,9,11,8,False,9,0.8181818181818182,2,5,3,0,0,0,0,0.625,0.375,0.0,0.8888888888888888,0.7272727272727273,0.0808080808080808,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,9.0,60.046480333335545,3,9.0,107.36217166666665,10.333333333333334
synthetic_study_medium_09t_single_seed43_0068,synthetic,9,11,8,False,9,0.8181818181818182,2,5,3,0,0,0,0,0.625,0.375,0.0,0.8888888888888888,0.7272727272727273,0.0808080808080808,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,9.0,60.01462316668282,3,9.0,107.36217166666665,10.333333333333334
synthetic_study_medium_09t_single_seed44_0128,synthetic,9,11,8,False,9,0.8181818181818182,2,5,3,0,0,0,0,0.625,0.375,0.0,0.8888888888888888,0.7272727272727273,0.0808080808080808,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,9.0,61.00663750001695,3,9.0,107.36217166666665,10.333333333333334
synthetic_study_medium_10t_double_seed43_0071,synthetic,10,21,10,True,18,0.8571428571428571,3,6,4,0,0,0,0,0.6,0.4,0.0,1.0,0.4761904761904761,0.0476190476190476,8,8,2,0.8,0.8,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,18.0,60.30802419998994,3,18.0,220.36217166666665,
synthetic_study_medium_10t_double_seed44_0131,synthetic,10,21,10,True,18,0.8571428571428571,3,6,4,0,0,0,0,0.6,0.4,0.0,1.0,0.4761904761904761,0.0476190476190476,8,8,2,0.8,0.8,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,18.0,60.06538566665646,3,18.0,220.36217166666665,
synthetic_study_medium_10t_single_seed42_0026,synthetic,10,10,6,True,9,0.9,1,4,2,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.6,0.6,0.06,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,9.0,1.114443633336729,3,9.0,106.36217166666665,10.0
synthetic_study_medium_10t_single_seed42_0050,synthetic,10,11,9,True,9,0.8181818181818182,2,5,4,0,0,0,0,0.5555555555555556,0.4444444444444444,0.0,0.9,0.8181818181818182,0.0818181818181818,8,8,2,0.8888888888888888,0.8888888888888888,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,9.0,2.8824903333637244,3,9.0,119.36217166666665,11.0
synthetic_study_medium_10t_single_seed43_0086,synthetic,10,10,6,True,9,0.9,1,3,3,0,0,0,0,0.5,0.5,0.0,0.6,0.6,0.06,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,9.0,1.0902359666652046,3,9.0,106.36217166666665,10.0
synthetic_study_medium_10t_single_seed43_0110,synthetic,10,11,9,True,9,0.8181818181818182,2,6,3,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.9,0.8181818181818182,0.0818181818181818,7,7,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,9.0,2.912640766686915,3,9.0,119.36217166666665,11.0
synthetic_study_medium_10t_single_seed44_0146,synthetic,10,10,6,True,9,0.9,1,3,3,0,0,0,0,0.5,0.5,0.0,0.6,0.6,0.06,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,9.0,1.0932087666975956,3,9.0,106.36217166666665,10.0
synthetic_study_medium_10t_single_seed44_0170,synthetic,10,11,9,True,9,0.8181818181818182,2,6,3,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.9,0.8181818181818182,0.0818181818181818,7,7,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,9.0,2.8972161000128835,3,9.0,119.36217166666665,11.0
synthetic_study_medium_11t_double_seed42_0029,synthetic,11,25,8,False,22,0.88,3,5,3,0,0,0,0,0.625,0.375,0.0,0.7272727272727273,0.32,0.029090909090909,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,22.0,60.08763543334013,3,22.0,283.36217166666665,
synthetic_study_medium_11t_double_seed42_0053,synthetic,11,24,11,False,22,0.9166666666666666,2,6,5,0,0,0,0,0.5454545454545454,0.4545454545454545,0.0,1.0,0.4583333333333333,0.0416666666666666,8,9,2,0.7272727272727273,0.8181818181818182,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,22.0,60.0890885333453,3,22.0,275.36217166666665,
synthetic_study_medium_11t_double_seed43_0089,synthetic,11,25,8,False,22,0.88,3,5,3,0,0,0,0,0.625,0.375,0.0,0.7272727272727273,0.32,0.029090909090909,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,22.0,60.07372993333653,3,22.0,283.36217166666665,
synthetic_study_medium_11t_double_seed43_0113,synthetic,11,25,11,False,22,0.88,3,6,5,0,0,0,0,0.5454545454545454,0.4545454545454545,0.0,1.0,0.44,0.04,8,9,2,0.7272727272727273,0.8181818181818182,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,22.0,60.079888366686646,3,22.0,286.36217166666665,
synthetic_study_medium_11t_double_seed44_0149,synthetic,11,23,8,False,22,0.9565217391304348,1,5,3,0,0,0,0,0.625,0.375,0.0,0.7272727272727273,0.3478260869565217,0.0316205533596837,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,22.0,60.098109400016256,3,22.0,261.36217166666665,
synthetic_study_medium_11t_double_seed44_0173,synthetic,11,25,11,False,22,0.88,3,6,5,0,0,0,0,0.5454545454545454,0.4545454545454545,0.0,1.0,0.44,0.04,8,9,2,0.7272727272727273,0.8181818181818182,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,22.0,60.0784062333211,3,22.0,286.36217166666665,
synthetic_study_medium_12t_double_seed42_0011,synthetic,12,25,10,True,22,0.88,3,5,5,0,0,0,0,0.5,0.5,0.0,0.8333333333333334,0.4,0.0333333333333333,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,22.0,60.085061433317605,3,22.0,310.36217166666665,
synthetic_study_medium_12t_single_seed42_0032,synthetic,12,15,8,True,11,0.7333333333333333,4,4,4,0,0,0,0,0.5,0.5,0.0,0.6666666666666666,0.5333333333333333,0.0444444444444444,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,11.0,60.02560283332908,3,11.0,188.36217166666665,14.666666666666666
synthetic_study_medium_12t_single_seed42_0056,synthetic,12,14,11,True,11,0.7857142857142857,3,5,6,0,0,0,0,0.4545454545454545,0.5454545454545454,0.0,0.9166666666666666,0.7857142857142857,0.0654761904761904,8,10,2,0.7272727272727273,0.9090909090909092,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,11.0,60.029483000010565,3,11.0,179.36217166666665,14.0
synthetic_study_medium_12t_single_seed43_0092,synthetic,12,15,8,True,11,0.7333333333333333,4,4,4,0,0,0,0,0.5,0.5,0.0,0.6666666666666666,0.5333333333333333,0.0444444444444444,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,11.0,60.02647346665617,3,11.0,188.36217166666665,14.666666666666666
synthetic_study_medium_12t_single_seed43_0116,synthetic,12,14,11,True,11,0.7857142857142857,3,5,6,0,0,0,0,0.4545454545454545,0.5454545454545454,0.0,0.9166666666666666,0.7857142857142857,0.0654761904761904,8,10,2,0.7272727272727273,0.9090909090909092,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,11.0,60.023988033315014,3,11.0,179.36217166666665,14.0
synthetic_study_medium_12t_single_seed44_0152,synthetic,12,15,8,True,11,0.7333333333333333,4,5,3,0,0,0,0,0.625,0.375,0.0,0.6666666666666666,0.5333333333333333,0.0444444444444444,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,11.0,60.02723009998832,3,11.0,188.36217166666665,14.666666666666666
synthetic_study_medium_12t_single_seed44_0176,synthetic,12,14,11,True,11,0.7857142857142857,3,6,5,0,0,0,0,0.5454545454545454,0.4545454545454545,0.0,0.9166666666666666,0.7857142857142857,0.0654761904761904,8,9,2,0.7272727272727273,0.8181818181818182,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=3/4; supported=0; partial=3; unsupported=0; not_configured=1; failed=0,4,3,0,3,0,1,0,partially_supported,partially_modeled_run,11.0,60.030872199994825,3,11.0,179.36217166666665,14.0
synthetic_study_medium_13t_double_seed42_0035,synthetic,13,30,10,False,26,0.8666666666666667,4,4,6,0,0,0,0,0.4,0.6,0.0,0.7692307692307693,0.3333333333333333,0.0256410256410256,8,10,2,0.8,1.0,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.1107790999813,3,26.0,400.36217166666665,
synthetic_study_medium_13t_double_seed42_0059,synthetic,13,30,13,False,26,0.8666666666666667,4,8,5,0,0,0,0,0.6153846153846154,0.3846153846153846,0.0,1.0,0.4333333333333333,0.0333333333333333,8,9,2,0.6153846153846154,0.6923076923076923,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.131291466668095,3,26.0,403.36217166666665,
synthetic_study_medium_13t_double_seed43_0095,synthetic,13,30,10,False,26,0.8666666666666667,4,5,5,0,0,0,0,0.5,0.5,0.0,0.7692307692307693,0.3333333333333333,0.0256410256410256,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_solver,eligible=2/4; supported=0; partial=2; unsupported=1; not_configured=1; failed=0,4,2,0,2,1,1,0,partially_supported,partially_modeled_run,26.0,60.126035799990255,3,26.0,400.36217166666665,
